Y,M,D,h,min,SAL
2013,7,14,22,50,33.4
2013,7,14,23,0,33.4
2013,7,14,23,10,33.4
2013,7,14,23,20,33.4
2013,7,14,23,30,33.4
2013,7,14,23,40,33.4
2013,7,14,23,50,33.4
2013,7,15,0,0,33.2
2013,7,15,0,10,33.3
2013,7,15,0,20,33.2
2013,7,15,0,30,33.1
2013,7,15,0,40,33.1
2013,7,15,0,50,33.1
2013,7,15,1,0,33.1
2013,7,15,1,10,33
2013,7,15,1,20,33
2013,7,15,1,30,33
2013,7,15,1,40,33
2013,7,15,1,50,33.1
2013,7,15,2,0,33.1
2013,7,15,2,10,33.1
2013,7,15,2,20,33
2013,7,15,2,30,33.1
2013,7,15,2,40,33.1
2013,7,15,2,50,33.1
2013,7,15,3,0,33.1
2013,7,15,3,10,33.1
2013,7,15,3,20,33.1
2013,7,15,3,30,33.1
2013,7,15,3,40,33.1
2013,7,15,3,50,33.1
2013,7,15,4,0,33.1
2013,7,15,4,10,33.1
2013,7,15,4,20,33.1
2013,7,15,4,30,33
2013,7,15,4,40,33
2013,7,15,4,50,33
2013,7,15,5,0,33
2013,7,15,5,10,33
2013,7,15,5,20,33
2013,7,15,5,30,33
2013,7,15,5,40,33
2013,7,15,5,50,33
2013,7,15,6,0,33
2013,7,15,6,10,33
2013,7,15,6,20,33
2013,7,15,6,30,32.9
2013,7,15,6,40,33
2013,7,15,6,50,32.9
2013,7,15,7,0,32.9
2013,7,15,7,10,33
2013,7,15,7,20,32.9
2013,7,15,7,30,33
2013,7,15,7,40,32.9
2013,7,15,7,50,33
2013,7,15,8,0,32.9
2013,7,15,8,10,32.9
2013,7,15,8,20,32.9
2013,7,15,8,30,32.9
2013,7,15,8,40,32.9
2013,7,15,8,50,32.9
2013,7,15,9,0,32.9
2013,7,15,9,10,32.9
2013,7,15,9,20,32.9
2013,7,15,9,30,32.9
2013,7,15,9,40,32.9
2013,7,15,9,50,32.9
2013,7,15,10,0,32.8
2013,7,15,10,10,32.8
2013,7,15,10,20,32.8
2013,7,15,10,30,32.8
2013,7,15,10,40,32.8
2013,7,15,10,50,32.8
2013,7,15,11,0,32.7
2013,7,15,11,10,32.7
2013,7,15,11,20,32.7
2013,7,15,11,30,32.7
2013,7,15,11,40,32.7
2013,7,15,11,50,32.7
2013,7,15,12,0,32.7
2013,7,15,12,10,32.6
2013,7,15,12,20,32.6
2013,7,15,12,30,32.6
2013,7,15,12,40,32.6
2013,7,15,12,50,32.6
2013,7,15,13,0,32.6
2013,7,15,13,10,32.6
2013,7,15,13,20,32.6
2013,7,15,13,30,32.6
2013,7,15,13,40,32.6
2013,7,15,13,50,32.6
2013,7,15,14,0,32.6
2013,7,15,14,10,32.6
2013,7,15,14,20,32.6
2013,7,15,14,30,32.6
2013,7,15,14,40,32.6
2013,7,15,14,50,32.6
2013,7,15,15,0,32.6
2013,7,15,15,10,32.6
2013,7,15,15,20,32.6
2013,7,15,15,30,32.6
2013,7,15,15,40,32.6
2013,7,15,15,50,32.6
2013,7,15,16,0,32.6
2013,7,15,16,10,32.6
2013,7,15,16,20,32.6
2013,7,15,16,30,32.7
2013,7,15,16,40,32.7
2013,7,15,16,50,32.7
2013,7,15,17,0,32.7
2013,7,15,17,10,32.7
2013,7,15,17,20,32.7
2013,7,15,17,30,32.7
2013,7,15,17,40,32.7
2013,7,15,17,50,32.7
2013,7,15,18,0,32.7
2013,7,15,18,10,32.7
2013,7,15,18,20,32.7
2013,7,15,18,30,32.7
2013,7,15,18,40,32.7
2013,7,15,18,50,32.7
2013,7,15,19,0,32.7
2013,7,15,19,10,32.7
2013,7,15,19,20,32.7
2013,7,15,19,30,32.7
2013,7,15,19,40,32.7
2013,7,15,19,50,32.7
2013,7,15,20,0,32.7
2013,7,15,20,10,32.7
2013,7,15,20,20,32.7
2013,7,15,20,30,32.7
2013,7,15,20,40,32.7
2013,7,15,20,50,32.7
2013,7,15,21,0,32.7
2013,7,15,21,10,32.7
2013,7,15,21,20,32.7
2013,7,15,21,30,32.7
2013,7,15,21,40,32.6
2013,7,15,21,50,32.6
2013,7,15,22,0,32.7
2013,7,15,22,10,32.7
2013,7,15,22,20,32.7
2013,7,15,22,30,32.7
2013,7,15,22,40,32.7
2013,7,15,22,50,32.7
2013,7,15,23,0,32.7
2013,7,15,23,10,32.7
2013,7,15,23,20,32.7
2013,7,15,23,30,32.7
2013,7,15,23,40,32.7
2013,7,15,23,50,32.7
2013,7,16,0,0,32.7
2013,7,16,0,10,32.7
2013,7,16,0,20,32.6
2013,7,16,0,30,32.7
2013,7,16,0,40,32.6
2013,7,16,0,50,32.6
2013,7,16,1,0,32.6
2013,7,16,1,10,32.6
2013,7,16,1,20,32.6
2013,7,16,1,30,32.6
2013,7,16,1,40,32.6
2013,7,16,1,50,32.6
2013,7,16,2,0,32.6
2013,7,16,2,10,32.7
2013,7,16,2,20,32.7
2013,7,16,2,30,32.7
2013,7,16,2,40,32.7
2013,7,16,2,50,32.7
2013,7,16,3,0,32.8
2013,7,16,3,10,99
2013,7,16,3,20,32.8
2013,7,16,3,30,32.8
2013,7,16,3,40,32.8
2013,7,16,3,50,32.8
2013,7,16,4,0,32.8
2013,7,16,4,10,32.8
2013,7,16,4,20,32.8
2013,7,16,4,30,33
2013,7,16,4,40,33
2013,7,16,4,50,33.1
2013,7,16,5,0,33.1
2013,7,16,5,10,33.1
2013,7,16,5,20,33.1
2013,7,16,5,30,33.1
2013,7,16,5,40,33.1
2013,7,16,5,50,33.1
2013,7,16,6,0,33.1
2013,7,16,6,10,33.2
2013,7,16,6,20,33.2
2013,7,16,6,30,33.2
2013,7,16,6,40,33.2
2013,7,16,6,50,33.2
2013,7,16,7,0,33.2
2013,7,16,7,10,33.2
2013,7,16,7,20,33.2
2013,7,16,7,30,33.2
2013,7,16,7,40,33.2
2013,7,16,7,50,33.2
2013,7,16,8,0,33.2
2013,7,16,8,10,33.2
2013,7,16,8,20,33.2
2013,7,16,8,30,33.2
2013,7,16,8,40,33.2
2013,7,16,8,50,33.2
2013,7,16,9,0,33.3
2013,7,16,9,10,33.2
2013,7,16,9,20,33.3
2013,7,16,9,30,33.3
2013,7,16,9,40,33.3
2013,7,16,9,50,33.3
2013,7,16,10,0,33.3
2013,7,16,10,10,33.3
2013,7,16,10,20,33.3
2013,7,16,10,30,33.3
2013,7,16,10,40,33.3
2013,7,16,10,50,33.3
2013,7,16,11,0,33.3
2013,7,16,11,10,33.3
2013,7,16,11,20,33.3
2013,7,16,11,30,33.3
2013,7,16,11,40,33.3
2013,7,16,11,50,33.3
2013,7,16,12,0,33.3
2013,7,16,12,10,33.3
2013,7,16,12,20,33.3
2013,7,16,12,30,33.3
2013,7,16,12,40,33.3
2013,7,16,12,50,33.3
2013,7,16,13,0,33.3
2013,7,16,13,10,33.3
2013,7,16,13,20,33.3
2013,7,16,13,30,33.3
2013,7,16,13,40,33.3
2013,7,16,13,50,33.3
2013,7,16,14,0,33.3
2013,7,16,14,10,33.3
2013,7,16,14,20,33.3
2013,7,16,14,30,33.3
2013,7,16,14,40,33.3
2013,7,16,14,50,33.3
2013,7,16,15,0,33.3
2013,7,16,15,10,33.3
2013,7,16,15,20,33.3
2013,7,16,15,30,33.3
2013,7,16,15,40,33.3
2013,7,16,15,50,33.3
2013,7,16,16,0,33.3
2013,7,16,16,10,33.3
2013,7,16,16,20,33.3
2013,7,16,16,30,33
2013,7,16,16,40,32.9
2013,7,16,16,50,33
2013,7,16,17,0,33
2013,7,16,17,10,33
2013,7,16,17,20,33
2013,7,16,17,30,33
2013,7,16,17,40,33
2013,7,16,17,50,32.9
2013,7,16,18,0,32.8
2013,7,16,18,10,32.8
2013,7,16,18,20,32.7
2013,7,16,18,30,32.8
2013,7,16,18,40,32.8
2013,7,16,18,50,32.7
2013,7,16,19,0,32.8
2013,7,16,19,10,32.8
2013,7,16,19,20,32.8
2013,7,16,19,30,32.8
2013,7,16,19,40,32.8
2013,7,16,19,50,32.8
2013,7,16,20,0,32.9
2013,7,16,20,10,32.9
2013,7,16,20,20,32.9
2013,7,16,20,30,32.9
2013,7,16,20,40,33
2013,7,16,20,50,33
2013,7,16,21,0,33
2013,7,16,21,10,33
2013,7,16,21,20,33
2013,7,16,21,30,33
2013,7,16,21,40,33
2013,7,16,21,50,33
2013,7,16,22,0,33.1
2013,7,16,22,10,33.1
2013,7,16,22,20,33.1
2013,7,16,22,30,33.1
2013,7,16,22,40,33.1
2013,7,16,22,50,33.1
2013,7,16,23,0,33.1
2013,7,16,23,10,33.1
2013,7,16,23,20,33.1
2013,7,16,23,30,33.1
2013,7,16,23,40,33.1
2013,7,16,23,50,33.1
2013,7,17,0,0,33.1
2013,7,17,0,10,33.2
2013,7,17,0,20,33.2
2013,7,17,0,30,33.2
2013,7,17,0,40,33.2
2013,7,17,0,50,33.2
2013,7,17,1,0,33.2
2013,7,17,1,10,33.2
2013,7,17,1,20,33.2
2013,7,17,1,30,33.2
2013,7,17,1,40,33.2
2013,7,17,1,50,33.2
2013,7,17,2,0,33.2
2013,7,17,2,10,33.2
2013,7,17,2,20,99
2013,7,17,2,30,33.2
2013,7,17,2,40,33.3
2013,7,17,2,50,33.3
2013,7,17,3,0,33.3
2013,7,17,3,10,33.3
2013,7,17,3,20,33.3
2013,7,17,3,30,33.3
2013,7,17,3,40,33.3
2013,7,17,3,50,33.3
2013,7,17,4,0,33.3
2013,7,17,4,10,33.3
2013,7,17,4,20,33.3
2013,7,17,4,30,33.3
2013,7,17,4,40,33.3
2013,7,17,4,50,33.3
2013,7,17,5,0,33.3
2013,7,17,5,10,33.3
2013,7,17,5,20,33.3
2013,7,17,5,30,33.2
2013,7,17,5,40,33.2
2013,7,17,5,50,33.2
2013,7,17,6,0,33.2
2013,7,17,6,10,33.2
2013,7,17,6,20,33.2
2013,7,17,6,30,33.2
2013,7,17,6,40,33.2
2013,7,17,6,50,33.2
2013,7,17,7,0,99
2013,7,17,7,10,33.1
2013,7,17,7,20,33
2013,7,17,7,30,33
2013,7,17,7,40,33
2013,7,17,7,50,33
2013,7,17,8,0,33
2013,7,17,8,10,33
2013,7,17,8,20,33
2013,7,17,8,30,32.9
2013,7,17,8,40,32.9
2013,7,17,8,50,33
2013,7,17,9,0,33
2013,7,17,9,10,33
2013,7,17,9,20,33
2013,7,17,9,30,33
2013,7,17,9,40,33
2013,7,17,9,50,33
2013,7,17,10,0,33
2013,7,17,10,10,33
2013,7,17,10,20,33
2013,7,17,10,30,33
2013,7,17,10,40,33
2013,7,17,10,50,33
2013,7,17,11,0,33
2013,7,17,11,10,33
2013,7,17,11,20,99
2013,7,17,11,30,33
2013,7,17,11,40,33
2013,7,17,11,50,33
2013,7,17,12,0,33
2013,7,17,12,10,33
2013,7,17,12,20,33
2013,7,17,12,30,33
2013,7,17,12,40,33
2013,7,17,12,50,33
2013,7,17,13,0,33
2013,7,17,13,10,33.1
2013,7,17,13,20,33
2013,7,17,13,30,33.1
2013,7,17,13,40,33.1
2013,7,17,13,50,33.1
2013,7,17,14,0,33.1
2013,7,17,14,10,33.1
2013,7,17,14,20,33.1
2013,7,17,14,30,33.1
2013,7,17,14,40,33.1
2013,7,17,14,50,33.1
2013,7,17,15,0,33.1
2013,7,17,15,10,33.1
2013,7,17,15,20,33.1
2013,7,17,15,30,33.1
2013,7,17,15,40,33.1
2013,7,17,15,50,33.1
2013,7,17,16,0,33.1
2013,7,17,16,10,33.1
2013,7,17,16,20,33.1
2013,7,17,16,30,33.1
2013,7,17,16,40,33.1
2013,7,17,16,50,33.1
2013,7,17,17,0,33.1
2013,7,17,17,10,33
2013,7,17,17,20,33
2013,7,17,17,30,33
2013,7,17,17,40,33
2013,7,17,17,50,33
2013,7,17,18,0,33
2013,7,17,18,10,32.9
2013,7,17,18,20,32.9
2013,7,17,18,30,32.9
2013,7,17,18,40,32.8
2013,7,17,18,50,32.9
2013,7,17,19,0,32.9
2013,7,17,19,10,32.8
2013,7,17,19,20,32.8
2013,7,17,19,30,32.8
2013,7,17,19,40,32.8
2013,7,17,19,50,32.8
2013,7,17,20,0,32.8
2013,7,17,20,10,32.7
2013,7,17,20,20,32.7
2013,7,17,20,30,32.7
2013,7,17,20,40,32.8
2013,7,17,20,50,32.6
2013,7,17,21,0,32.6
2013,7,17,21,10,32.6
2013,7,17,21,20,32.6
2013,7,17,21,30,32.6
2013,7,17,21,40,32.6
2013,7,17,21,50,32.6
2013,7,17,22,0,32.5
2013,7,17,22,10,32.6
2013,7,17,22,20,32.5
2013,7,17,22,30,32.5
2013,7,17,22,40,32.6
2013,7,17,22,50,32.5
2013,7,17,23,0,32.5
2013,7,17,23,10,32.5
2013,7,17,23,20,32.5
2013,7,17,23,30,32.6
2013,7,17,23,40,32.5
2013,7,17,23,50,32.6
2013,7,18,0,0,32.5
2013,7,18,0,10,32.5
2013,7,18,0,20,32.5
2013,7,18,0,30,32.6
2013,7,18,0,40,32.5
2013,7,18,0,50,32.4
2013,7,18,1,0,32.5
2013,7,18,1,10,32.4
2013,7,18,1,20,32.5
2013,7,18,1,30,32.6
2013,7,18,1,40,32.5
2013,7,18,1,50,32.6
2013,7,18,2,0,32.5
2013,7,18,2,10,32.6
2013,7,18,2,20,32.6
2013,7,18,2,30,32.6
2013,7,18,2,40,32.5
2013,7,18,2,50,32.6
2013,7,18,3,0,32.6
2013,7,18,3,10,32.6
2013,7,18,3,20,32.6
2013,7,18,3,30,32.6
2013,7,18,3,40,32.6
2013,7,18,3,50,32.6
2013,7,18,4,0,32.7
2013,7,18,4,10,32.7
2013,7,18,4,20,32.7
2013,7,18,4,30,32.5
2013,7,18,4,40,32.5
2013,7,18,4,50,32.6
2013,7,18,5,0,32.3
2013,7,18,5,10,32.4
2013,7,18,5,20,32.4
2013,7,18,5,30,32.4
2013,7,18,5,40,32.4
2013,7,18,5,50,32.4
2013,7,18,6,0,32.4
2013,7,18,6,10,32.4
2013,7,18,6,20,32.4
2013,7,18,6,30,32.4
2013,7,18,6,40,32.4
2013,7,18,6,50,32.4
2013,7,18,7,0,32.4
2013,7,18,7,10,32.4
2013,7,18,7,20,32.4
2013,7,18,7,30,32.4
2013,7,18,7,40,32.4
2013,7,18,7,50,32.4
2013,7,18,8,0,32.4
2013,7,18,8,10,32.4
2013,7,18,8,20,32.4
2013,7,18,8,30,32.4
2013,7,18,8,40,32.4
2013,7,18,8,50,32.4
2013,7,18,9,0,32.4
2013,7,18,9,10,32.4
2013,7,18,9,20,32.4
2013,7,18,9,30,32.4
2013,7,18,9,40,32.4
2013,7,18,9,50,32.4
2013,7,18,10,0,32.4
2013,7,18,10,10,32.4
2013,7,18,10,20,32.4
2013,7,18,10,30,32.4
2013,7,18,10,40,32.4
2013,7,18,10,50,32.4
2013,7,18,11,0,32.4
2013,7,18,11,10,32.4
2013,7,18,11,20,32.4
2013,7,18,11,30,32.4
2013,7,18,11,40,32.4
2013,7,18,11,50,32.4
2013,7,18,12,0,32.4
2013,7,18,12,10,32.4
2013,7,18,12,20,32.4
2013,7,18,12,30,32.5
2013,7,18,12,40,32.5
2013,7,18,12,50,32.5
2013,7,18,13,0,32.5
2013,7,18,13,10,32.5
2013,7,18,13,20,32.5
2013,7,18,13,30,32.6
2013,7,18,13,40,32.6
2013,7,18,13,50,32.6
2013,7,18,14,0,32.5
2013,7,18,14,10,32.6
2013,7,18,14,20,32.6
2013,7,18,14,30,32.6
2013,7,18,14,40,32.6
2013,7,18,14,50,32.6
2013,7,18,15,0,32.6
2013,7,18,15,10,32.6
2013,7,18,15,20,32.6
2013,7,18,15,30,32.6
2013,7,18,15,40,32.6
2013,7,18,15,50,32.5
2013,7,18,16,0,32.6
2013,7,18,16,10,32.5
2013,7,18,16,20,32.6
2013,7,18,16,30,32.6
2013,7,18,16,40,32.6
2013,7,18,16,50,32.6
2013,7,18,17,0,32.6
2013,7,18,17,10,32.6
2013,7,18,17,20,32.6
2013,7,18,17,30,32.6
2013,7,18,17,40,32.6
2013,7,18,17,50,32.6
2013,7,18,18,0,32.6
2013,7,18,18,10,32.6
2013,7,18,18,20,32.6
2013,7,18,18,30,32.6
2013,7,18,18,40,32.6
2013,7,18,18,50,32.6
2013,7,18,19,0,32.6
2013,7,18,19,10,32.6
2013,7,18,19,20,32.6
2013,7,18,19,30,32.6
2013,7,18,19,40,32.6
2013,7,18,19,50,32.6
2013,7,18,20,0,32.6
2013,7,18,20,10,32.6
2013,7,18,20,20,32.6
2013,7,18,20,30,32.5
2013,7,18,20,40,99
2013,7,18,20,50,32.6
2013,7,18,21,0,32.6
2013,7,18,21,10,32.6
2013,7,18,21,20,32.6
2013,7,18,21,30,32.6
2013,7,18,21,40,32.6
2013,7,18,21,50,32.6
2013,7,18,22,0,32.6
2013,7,18,22,10,32.6
2013,7,18,22,20,32.6
2013,7,18,22,30,32.6
2013,7,18,22,40,32.6
2013,7,18,22,50,32.6
2013,7,18,23,0,32.6
2013,7,18,23,10,32.6
2013,7,18,23,20,32.6
2013,7,18,23,30,32.6
2013,7,18,23,40,32.6
2013,7,18,23,50,32.6
2013,7,19,0,0,32.6
2013,7,19,0,10,32.6
2013,7,19,0,20,32.6
2013,7,19,0,30,32.6
2013,7,19,0,40,32.6
2013,7,19,0,50,32.6
2013,7,19,1,0,32.6
2013,7,19,1,10,32.6
2013,7,19,1,20,32.6
2013,7,19,1,30,32.6
2013,7,19,1,40,32.6
2013,7,19,1,50,32.6
2013,7,19,2,0,32.6
2013,7,19,2,10,32.6
2013,7,19,2,20,32.6
2013,7,19,2,30,32.6
2013,7,19,2,40,32.6
2013,7,19,2,50,32.6
2013,7,19,3,0,32.6
2013,7,19,3,10,32.6
2013,7,19,3,20,32.5
2013,7,19,3,30,32.5
2013,7,19,3,40,32.5
2013,7,19,3,50,32.5
2013,7,19,4,0,32.5
2013,7,19,4,10,32.5
2013,7,19,4,20,32.5
2013,7,19,4,30,32.5
2013,7,19,4,40,32.5
2013,7,19,4,50,32.5
2013,7,19,5,0,32.5
2013,7,19,5,10,32.5
2013,7,19,5,20,32.5
2013,7,19,5,30,32.5
2013,7,19,5,40,32.5
2013,7,19,5,50,32.5
2013,7,19,6,0,32.5
2013,7,19,6,10,32.5
2013,7,19,6,20,32.6
2013,7,19,6,30,32.6
2013,7,19,6,40,32.6
2013,7,19,6,50,32.6
2013,7,19,7,0,32.6
2013,7,19,7,10,32.6
2013,7,19,7,20,32.6
2013,7,19,7,30,32.6
2013,7,19,7,40,32.6
2013,7,19,7,50,32.6
2013,7,19,8,0,32.6
2013,7,19,8,10,32.7
2013,7,19,8,20,32.7
2013,7,19,8,30,32.7
2013,7,19,8,40,32.7
2013,7,19,8,50,32.7
2013,7,19,9,0,32.7
2013,7,19,9,10,32.7
2013,7,19,9,20,32.7
2013,7,19,9,30,32.7
2013,7,19,9,40,32.7
2013,7,19,9,50,32.7
2013,7,19,10,0,32.7
2013,7,19,10,10,32.7
2013,7,19,10,20,32.7
2013,7,19,10,30,32.7
2013,7,19,10,40,32.7
2013,7,19,10,50,32.7
2013,7,19,11,0,32.7
2013,7,19,11,10,32.8
2013,7,19,11,20,32.8
2013,7,19,11,30,32.8
2013,7,19,11,40,32.7
2013,7,19,11,50,32.7
2013,7,19,12,0,32.7
2013,7,19,12,10,32.7
2013,7,19,12,20,32.7
2013,7,19,12,30,32.7
2013,7,19,12,40,32.7
2013,7,19,12,50,32.7
2013,7,19,13,0,32.7
2013,7,19,13,10,32.8
2013,7,19,13,20,32.8
2013,7,19,13,30,32.8
2013,7,19,13,40,32.8
2013,7,19,13,50,32.8
2013,7,19,14,0,32.8
2013,7,19,14,10,32.9
2013,7,19,14,20,32.9
2013,7,19,14,30,32.9
2013,7,19,14,40,32.9
2013,7,19,14,50,32.9
2013,7,19,15,0,32.9
2013,7,19,15,10,33
2013,7,19,15,20,32.9
2013,7,19,15,30,33
2013,7,19,15,40,33
2013,7,19,15,50,33
2013,7,19,16,0,32.9
2013,7,19,16,10,32.9
2013,7,19,16,20,32.9
2013,7,19,16,30,32.9
2013,7,19,16,40,32.8
2013,7,19,16,50,32.8
2013,7,19,17,0,32.8
2013,7,19,17,10,32.8
2013,7,19,17,20,32.8
2013,7,19,17,30,32.8
2013,7,19,17,40,32.8
2013,7,19,17,50,32.8
2013,7,19,18,0,32.8
2013,7,19,18,10,32.8
2013,7,19,18,20,32.8
2013,7,19,18,30,32.8
2013,7,19,18,40,32.8
2013,7,19,18,50,32.8
2013,7,19,19,0,32.8
2013,7,19,19,10,32.8
2013,7,19,19,20,32.8
2013,7,19,19,30,32.9
2013,7,19,19,40,32.9
2013,7,19,19,50,32.8
2013,7,19,20,0,32.9
2013,7,19,20,10,32.9
2013,7,19,20,20,32.9
2013,7,19,20,30,32.9
2013,7,19,20,40,32.9
2013,7,19,20,50,32.9
2013,7,19,21,0,32.9
2013,7,19,21,10,33
2013,7,19,21,20,33
2013,7,19,21,30,33
2013,7,19,21,40,33
2013,7,19,21,50,33
2013,7,19,22,0,33
2013,7,19,22,10,33
2013,7,19,22,20,33
2013,7,19,22,30,33
2013,7,19,22,40,33
2013,7,19,22,50,33
2013,7,19,23,0,33
2013,7,19,23,10,33
2013,7,19,23,20,33
2013,7,19,23,30,33.1
2013,7,19,23,40,33.1
2013,7,19,23,50,33.1
2013,7,20,0,0,33.1
2013,7,20,0,10,33.1
2013,7,20,0,20,33.1
2013,7,20,0,30,33.1
2013,7,20,0,40,33.1
2013,7,20,0,50,33.1
2013,7,20,1,0,33.1
2013,7,20,1,10,33.1
2013,7,20,1,20,33.1
2013,7,20,1,30,33.1
2013,7,20,1,40,33.1
2013,7,20,1,50,33.1
2013,7,20,2,0,33.1
2013,7,20,2,10,33.1
2013,7,20,2,20,33.1
2013,7,20,2,30,33.1
2013,7,20,2,40,33.1
2013,7,20,2,50,33.1
2013,7,20,3,0,33.1
2013,7,20,3,10,33.1
2013,7,20,3,20,33.1
2013,7,20,3,30,33
2013,7,20,3,40,33
2013,7,20,3,50,33
2013,7,20,4,0,33
2013,7,20,4,10,33
2013,7,20,4,20,33
2013,7,20,4,30,33
2013,7,20,4,40,33
2013,7,20,4,50,99
2013,7,20,5,0,33
2013,7,20,5,10,33
2013,7,20,5,20,33
2013,7,20,5,30,33
2013,7,20,5,40,33
2013,7,20,5,50,33
2013,7,20,6,0,33
2013,7,20,6,10,33
2013,7,20,6,20,33
2013,7,20,6,30,33
2013,7,20,6,40,33
2013,7,20,6,50,33
2013,7,20,7,0,33
2013,7,20,7,10,33
2013,7,20,7,20,32.9
2013,7,20,7,30,33
2013,7,20,7,40,33
2013,7,20,7,50,33
2013,7,20,8,0,33
2013,7,20,8,10,33
2013,7,20,8,20,33
2013,7,20,8,30,33
2013,7,20,8,40,33
2013,7,20,8,50,33.1
2013,7,20,9,0,33.1
2013,7,20,9,10,99
2013,7,20,9,20,33.1
2013,7,20,9,30,33.1
2013,7,20,9,40,99
2013,7,20,9,50,33.1
2013,7,20,10,0,33.1
2013,7,20,10,10,33.1
2013,7,20,10,20,33.1
2013,7,20,10,30,33.1
2013,7,20,10,40,33.1
2013,7,20,10,50,33.2
2013,7,20,11,0,33.2
2013,7,20,11,10,33.1
2013,7,20,11,20,33.1
2013,7,20,11,30,33.1
2013,7,20,11,40,33.1
2013,7,20,11,50,33.1
2013,7,20,12,0,33.1
2013,7,20,12,10,33.1
2013,7,20,12,20,33.1
2013,7,20,12,30,33.1
2013,7,20,12,40,33.1
2013,7,20,12,50,33.1
2013,7,20,13,0,33.1
2013,7,20,13,10,33.1
2013,7,20,13,20,33.1
2013,7,20,13,30,33.1
2013,7,20,13,40,33.1
2013,7,20,13,50,33.1
2013,7,20,14,0,33.1
2013,7,20,14,10,33.1
2013,7,20,14,20,33.1
2013,7,20,14,30,33.2
2013,7,20,14,40,33.2
2013,7,20,14,50,33.2
2013,7,20,15,0,33.1
2013,7,20,15,10,33.1
2013,7,20,15,20,33.1
2013,7,20,15,30,33.1
2013,7,20,15,40,33.2
2013,7,20,15,50,33.2
2013,7,20,16,0,33.1
2013,7,20,16,10,33.1
2013,7,20,16,20,33.1
2013,7,20,16,30,33.2
2013,7,20,16,40,99
2013,7,20,16,50,33.2
2013,7,20,17,0,33.2
2013,7,20,17,10,33.2
2013,7,20,17,20,33.2
2013,7,20,17,30,33.3
2013,7,20,17,40,33.3
2013,7,20,17,50,33.3
2013,7,20,18,0,33.3
2013,7,20,18,10,33.3
2013,7,20,18,20,33.3
2013,7,20,18,30,33.3
2013,7,20,18,40,33.3
2013,7,20,18,50,33.3
2013,7,20,19,0,33.3
2013,7,20,19,10,33.3
2013,7,20,19,20,33.3
2013,7,20,19,30,33.3
2013,7,20,19,40,33.3
2013,7,20,19,50,33.3
2013,7,20,20,0,33.3
2013,7,20,20,10,33.3
2013,7,20,20,20,33.3
2013,7,20,20,30,33.3
2013,7,20,20,40,33.3
2013,7,20,20,50,33.3
2013,7,20,21,0,33.3
2013,7,20,21,10,33.3
2013,7,20,21,20,33.3
2013,7,20,21,30,33.3
2013,7,20,21,40,33.3
2013,7,20,21,50,33.3
2013,7,20,22,0,33.4
2013,7,20,22,10,33.4
2013,7,20,22,20,33.3
2013,7,20,22,30,33.3
2013,7,20,22,40,33.3
2013,7,20,22,50,33.3
2013,7,20,23,0,33.3
2013,7,20,23,10,33.3
2013,7,20,23,20,99
2013,7,20,23,30,33.4
2013,7,20,23,40,33.4
2013,7,20,23,50,33.4
2013,7,21,0,0,33.4
2013,7,21,0,10,33.4
2013,7,21,0,20,33.4
2013,7,21,0,30,33.4
2013,7,21,0,40,33.4
2013,7,21,0,50,33.4
2013,7,21,1,0,33.4
2013,7,21,1,10,33.4
2013,7,21,1,20,33.4
2013,7,21,1,30,33.4
2013,7,21,1,40,33.4
2013,7,21,1,50,33.4
2013,7,21,2,0,33.5
2013,7,21,2,10,33.5
2013,7,21,2,20,33.5
2013,7,21,2,30,33.5
2013,7,21,2,40,33.4
2013,7,21,2,50,33.4
2013,7,21,3,0,99
2013,7,21,3,10,33.4
2013,7,21,3,20,33.4
2013,7,21,3,30,33.4
2013,7,21,3,40,33.4
2013,7,21,3,50,33.5
2013,7,21,4,0,33.5
2013,7,21,4,10,33.5
2013,7,21,4,20,33.5
2013,7,21,4,30,33.5
2013,7,21,4,40,33.5
2013,7,21,4,50,33.5
2013,7,21,5,0,33.5
2013,7,21,5,10,33.5
2013,7,21,5,20,33.5
2013,7,21,5,30,33.5
2013,7,21,5,40,33.5
2013,7,21,5,50,33.5
2013,7,21,6,0,33.5
2013,7,21,6,10,33.5
2013,7,21,6,20,33.5
2013,7,21,6,30,33.5
2013,7,21,6,40,33.5
2013,7,21,6,50,33.5
2013,7,21,7,0,33.5
2013,7,21,7,10,33.5
2013,7,21,7,20,33.5
2013,7,21,7,30,33.4
2013,7,21,7,40,33.4
2013,7,21,7,50,33.4
2013,7,21,8,0,33.3
2013,7,21,8,10,33.3
2013,7,21,8,20,33.3
2013,7,21,8,30,33.3
2013,7,21,8,40,33.3
2013,7,21,8,50,33.3
2013,7,21,9,0,99
2013,7,21,9,10,33.3
2013,7,21,9,20,33.2
2013,7,21,9,30,33.3
2013,7,21,9,40,33.3
2013,7,21,9,50,33.3
2013,7,21,10,0,33.3
2013,7,21,10,10,33.3
2013,7,21,10,20,33.2
2013,7,21,10,30,33.2
2013,7,21,10,40,33.2
2013,7,21,10,50,33.2
2013,7,21,11,0,33.3
2013,7,21,11,10,33.3
2013,7,21,11,20,33.3
2013,7,21,11,30,33.3
2013,7,21,11,40,33.3
2013,7,21,11,50,33.3
2013,7,21,12,0,33.3
2013,7,21,12,10,33.3
2013,7,21,12,20,33.3
2013,7,21,12,30,33.3
2013,7,21,12,40,33.3
2013,7,21,12,50,33.2
2013,7,21,13,0,33.2
