DN,C,R,P,S,T
735543.3819444445,29.64621147243146,1020.4642844917155,3.7465091258373096,26.62666596963938,9.839288325397336
735543.3854166667,30.480270964681097,1021.1042960014054,3.7845154802733507,27.44945216303161,9.846087209513446
735543.3888888889,31.241058643238645,1021.6907351965957,3.815530656154132,28.203031719453058,9.851590011225102
735543.3923611111,31.593582641411796,1021.9600519809342,3.8575013285427002,28.549694588553635,9.858286340298582
735543.3958333334,32.39626338885955,1022.5834677132565,3.8905217979533435,29.350117831489218,9.862092496892123
735543.3993055556,32.51836940506156,1022.6779216350537,3.914541123987393,29.47137102829716,9.863497326435496
735543.4027777779,32.7013123016009,1022.8192391392863,3.929559283885921,29.653064607653885,9.86589557237827
735543.40625,32.77818144433317,1022.878577604701,3.940564214152002,29.729342664151186,9.866997725763028
735543.4097222222,32.91837890577017,1022.9871822481273,3.9535609144394432,29.868920147777168,9.868596794820641
735543.4131944445,32.956825875947565,1023.0174416544462,3.966561757445337,29.90762537196604,9.868500193839047
735543.4166666667,33.10088972255912,1023.1282920366287,3.984553232731806,30.050232457933195,9.8710951287859
735543.4201388889,33.3051004513706,1023.2881107785922,3.990576103936078,30.25522902244682,9.871698914741435
735543.4236111111,33.38287244822061,1023.3480785250592,3.983601175996413,30.332443585778588,9.872997359240417
735543.4270833334,33.41582536025759,1023.3736498383009,3.990573186643564,30.36533547828512,9.873299409862364
735543.4305555556,33.52304577133597,1023.4574403987991,3.9736192952632483,30.472994934333254,9.873799048860542
735543.4340277779,33.490979405268455,1023.4320470391239,3.9626071686452446,30.440460268877363,9.873999632506846
735543.4375,33.51702610829993,1023.4526573563382,3.936640518608968,30.467044995856575,9.873700618024083
735543.4409722222,33.48943528533528,1023.4326401167956,3.921616894428935,30.44105209195852,9.871504390893055
735543.4444444445,33.44442697136057,1023.3974679705126,3.906615921228855,30.395887280317446,9.871300386196095
735543.4479166667,33.412619306795825,1023.3718477738821,3.874646673874366,30.36336065043626,9.87189888029964
735543.4513888889,33.290679949441106,1023.2757732934991,3.8566193815007725,30.240321930967607,9.872299279444908
735543.4548611111,33.19052268126665,1023.1984564535841,3.8266476758946126,30.14090118352212,9.870603440764462
735543.4583333334,33.1467355822345,1023.1635681992618,3.795647708737664,30.096486816876304,9.87099921610044
735543.4618055556,33.13317558118185,1023.1543174331017,3.7706343290807207,30.084522549338075,9.869103600314482
735543.4652777779,33.01646393742987,1023.0639656230744,3.74463453884147,29.968313022385257,9.86760274513383
735543.46875,32.95861854376278,1023.0189921664927,3.7186403268738126,29.910718030586313,9.86700123162351
735543.4722222222,32.86873884424439,1022.9499374042393,3.695632691652059,29.821976577372713,9.865103778119462
735543.4756944445,32.761656037215985,1022.8687561966384,3.667640817431529,29.717301401330534,9.861606732613723
735543.4791666667,32.70791968694614,1022.8245819726706,3.6356464378246756,29.66130390640107,9.864195167144135
735543.4826388889,32.62199424620278,1022.7508323955544,3.613626424031175,29.568466660528482,9.872185648178386
735543.4861111111,32.58642156929722,1022.7275467852268,3.5866414048459156,29.537562111421657,9.866311897967135
735543.4895833334,32.602089211615805,1022.7366820384824,3.5686220986216455,29.550175205296178,9.870092581112242
735543.4930555556,32.602000226503094,1022.7401933936599,3.55461338188214,29.553793204907326,9.865608493865844
735543.4965277779,32.61653346179086,1022.7464885171211,3.54560336063453,29.56328268454761,9.871888517121047
735543.5,32.666657324366156,1022.7829253454056,3.539599228509848,29.610702846760812,9.87539284134027
735543.5034722222,32.74581307913553,1022.8438791544914,3.533598842965204,29.68924428759061,9.876497820818699
735543.5069444445,32.77865724355581,1022.8687524775629,3.527598453885561,29.721338680726287,9.877597892149966
735543.5104166667,32.858591852516696,1022.9314837332923,3.521598064805917,29.80175096385395,9.877300555414209
735543.5138888889,32.933775701196176,1022.9878992356987,3.5145994627293597,29.874769578120524,9.880394461536625
735543.5173611111,32.989048991881354,1023.0307140063804,3.506603030095479,29.929889293260864,9.880898995401642
735543.5208333334,33.04298510818503,1023.0730177280961,3.497604461182128,29.98419438854899,9.880800194496226
735543.5243055556,33.061665010423575,1023.0871734898964,3.4886038778644504,30.00246578128474,9.881299059925405
735543.5277777779,33.0736981800622,1023.0964831176854,3.4796032942455524,30.01447821636825,9.881499636939472
735543.53125,33.08131449114782,1023.1019887912369,3.4696073360909643,30.021785122914462,9.881998981021539
735543.5347222222,33.087777249915064,1023.1070899341433,3.460604719797959,30.028287170967175,9.882
735543.5381944445,33.09564497734459,1023.1129887377806,3.4516041361784935,30.035985301849223,9.88219961822985
735543.5416666667,33.099682568663304,1023.1154953899896,3.4406072405673145,30.039393730385914,9.882998524796685
735543.5451388889,33.097324216762146,1023.1139028467592,3.4306047487670983,30.037303736371523,9.882600711689815
735543.5486111111,33.09233998909322,1023.1106066060134,3.4216049729223355,30.033008607835843,9.881801601457832
735543.5520833334,33.09092273199586,1023.1080050377228,3.3187865278501385,30.030504843964284,9.883097481138575
735543.5555555556,33.08613897042062,1023.1080998127261,3.313596320217591,30.02980131091742,9.878209176421935
735543.5590277779,33.06129498119969,1023.0865390512023,3.3065996120039647,30.002649175588076,9.880795299392318
735543.5625,33.05920416262553,1023.0842046702628,3.2976052314631144,29.99990548248241,9.881698172505862
735543.5659722222,33.06265319653025,1023.0872939044057,3.2486833062379383,30.00389213471705,9.881001376424518
735543.5694444445,33.05818851845448,1023.0822096973477,3.2425983651661276,29.99791140864439,9.882796577406683
735543.5729166667,33.057800697918466,1023.0840965104077,3.2365979762869106,29.999696694070447,9.880204775231574
735543.5763888889,33.038713877093485,1023.0659322470242,3.1048208360374137,29.97793862555638,9.88339433019356
735543.5798611111,33.02286161199751,1023.0513291189378,3.101592939865117,29.959736298949828,9.886094614990961
735543.5833333334,33.01842851207481,1023.0459104229486,3.0985927470488237,29.953312353124446,9.888495367578333
735543.5868055556,33.01657345092073,1023.0444027980438,3.0945944179719582,29.951403544188857,9.8885
735543.5902777779,33.01433403323084,1023.0430025207693,3.090594158719657,29.94950342104401,9.888000900274738
735543.59375,33.008970864447676,1023.0371119367302,3.084599095569415,29.942414364539747,9.890095751333313
735543.5972222222,33.00391989266814,1023.0326088152489,3.0805947922984833,29.936810970087443,9.89079862873907
735543.6006944445,33.010547404473215,1023.0360933707755,3.0745983209068077,29.941790529679107,9.892796211871644
735543.6041666667,33.01579041472488,1023.0392941463969,2.92585951491713,29.94679085374512,9.893299085374512
735543.6076388889,33.009930374895205,1023.0350075870832,2.9235904853976584,29.941209880852576,9.892900705775183
735543.6111111111,32.984600412051236,1023.0141415298333,2.9195949048151943,29.914652856151477,9.894097615511964
735543.6145833334,32.95306066431292,1022.9891480699786,2.9165927249191643,29.882661529572534,9.894499230880344
735543.6180555556,32.959118610545815,1022.9932921964587,2.912594388465747,29.888289409479793,9.895098885208398
735543.6215277779,32.95549652702763,1022.9889078898135,2.90959233594011,29.883009503639123,9.897096413721087
735543.625,32.9546017940621,1022.9904967747199,2.9065930039220875,29.884496976299825,9.894205845820336
735543.6284722222,32.932353499696625,1022.9712376646094,2.9025947626584148,29.860347227126883,9.896395706624828
735543.6319444445,32.88637682536158,1022.9359666000709,2.8985945032719855,29.814885844284053,9.895501698018807
735543.6354166667,32.81530955111025,1022.877306942064,2.8935960657265105,29.740435727151095,9.899293077004373
735543.6388888889,32.76554736109021,1022.8381687010988,2.8905922277057825,29.69028802877352,9.89949964858773
735543.6423611111,32.72973087202422,1022.8120516692691,2.760844313034289,29.656965922860522,9.896505938996443
735543.6458333334,32.64667924822867,1022.743631206443,2.759588871944264,29.570066641759624,9.900891572140893
735543.6493055556,32.50126929581682,1022.6354004173788,2.757590657673702,29.429759820867787,9.894112583916675
735543.6527777779,32.506580017585705,1022.634501250034,2.7545923138102713,29.42999910711858,9.900388749694082
735543.65625,32.67710684610284,1022.7660352939035,2.7535889649139738,29.59925937667705,9.902495782376308
735543.6597222222,32.77807399003575,1022.8438489389583,2.7515908448368402,29.699305778660698,9.903997083763674
735543.6631944445,32.79467910412702,1022.8564765086124,2.7485925944547644,29.71566955516166,9.904399248275597
735543.6666666667,32.804891492463106,1022.8637867544098,2.7465905854505417,29.72518276258819,9.90519854842848
735543.6701388889,32.751094325507296,1022.8243691125493,2.7445904558913288,29.673989758829975,9.901905773959824
735543.6736111111,32.386829669281994,1022.5393630890954,2.7435889288127915,29.308422252983277,9.902399013854474
735543.6770833334,30.923336374934625,1021.4130520850514,2.741590772613683,27.859867811486424,9.886330719540144
735543.6805555556,30.91351297612397,1021.4082049766383,2.7405887997211678,27.8529077414376,9.882606819837884
735543.6840277779,29.298287589073972,1020.1734996860037,2.7395887349080303,26.264230301782487,9.864532188791872
735543.6875,31.214502162821496,1021.657320484488,2.7385889575395446,28.16867585487231,9.86220460234095
735543.6909722222,32.24486800137599,1022.4197263033388,2.740583082959744,29.15718917186761,9.913600255778615
735543.6944444445,32.44486865228192,1022.574712101628,2.7445794689177854,29.35633011236469,9.914897753718813
735543.6979166667,32.47401790165908,1022.599355907058,2.7485797281705886,29.38734452240492,9.91260415630191
735543.7013888889,32.53526319855656,1022.649412712034,2.751581729697427,29.451088842869627,9.909804878369359
735543.7048611111,32.48642635950796,1022.6118740773543,2.756577131938953,29.40279529845302,9.909001571933246
735543.7083333334,32.53813135699405,1022.6518237844982,2.759581254613881,29.454102117248432,9.909598859618427
735543.7118055556,32.57794695261023,1022.6846397850117,2.7635796132304846,29.495723629770946,9.90750385522791
735543.7152777779,32.60963391318159,1022.7091566110814,2.7675798726166674,29.527244214247556,9.907799468707118
735543.71875,32.54750422391461,1022.6718745622597,2.773574994661883,29.47650147644445,9.893628309734993
735543.7222222222,32.523216710071424,1022.6637156279048,2.78057345092488,29.463225467696933,9.880026239445328
735543.7256944445,32.56097937181676,1022.682664574037,2.7915664467536403,29.49014965784194,9.893474828920969
735543.7291666667,30.7121534171473,1021.2686494235223,2.821532966188779,27.669083332115086,9.861058489527373
735543.7326388889,28.422243870979198,1019.5208331224521,2.8575245001879974,25.4199031738792,9.836342851984538
735543.7361111111,23.83488975774398,1016.0572873858217,2.889524315173632,20.964131812417726,9.813045610731592
735543.7395833334,16.51178378594846,1010.6837798664662,2.924520692442749,14.049499461786572,9.804416282030838
735543.7430555556,15.071083654223216,1009.6523706833696,2.963515647117563,12.722406966657882,9.806895428884348
735543.7465277779,15.158970112049841,1009.7139878350582,3.0015199397325705,12.8019552084634,9.80959523828077
735543.75,14.792260152440505,1009.4516223887156,3.0445015469598737,12.46477135888164,9.814091061790037
735543.7534722222,14.926969185356281,1009.5465162573328,3.0895004667725328,12.586963402486058,9.816894618415606
735543.7569444445,15.658080177795046,1010.0648359545668,3.133505242017679,13.2548577538235,9.823986814250482
735543.7604166667,16.127459661653607,1010.3972049559975,3.1715188490756723,13.683632357390776,9.832484765439695
735543.7638888889,16.303636578105003,1010.5212863055772,3.2205023079630117,13.843923942047253,9.838190153126842
735543.7673611111,16.89136220948755,1010.9408805535903,3.26849335007799,14.384644002306453,9.844487714154258
735543.7708333334,17.423566597206253,1011.3197856276016,3.3184926623825683,14.873677991907185,9.855579066701106
735543.7743055556,17.717335890070988,1011.5295186750114,3.367497725746009,15.144307956008115,9.861489255886188
735543.7777777779,18.361607464407545,1011.9899905567719,3.4165009015896906,15.738854871631386,9.875076115365799
735543.78125,18.69739644833016,1012.2321215114107,3.46648801347184,16.05078358479913,9.87919188666991
735543.7847222222,19.645203104283432,1012.9209794880967,3.520483567160023,16.937699819385106,9.883391958605198
735543.7881944445,20.22494900181453,1013.3401256997574,3.574487070680607,17.478600771641126,9.894080207805553
735543.7916666667,20.683092700875186,1013.672107762018,3.622501280140969,17.90703569528654,9.902584828140904
735543.7951388889,21.10383643506313,1013.9731822464139,3.6744975107194877,18.296929500505428,9.918871962181218
735543.7986111111,21.60952706070419,1014.3369928354508,3.727483990254958,18.767684960157467,9.935966778808265
735543.8020833334,22.120649912570414,1014.7112968876445,3.7794892759380203,19.25019363689146,9.942288165621587
735543.8055555556,23.532756011250783,1015.7548052697892,3.832490832561586,20.594059902339804,9.951183858429333
735543.8090277779,24.368799818061348,1016.3701253337949,3.882499514194228,21.388113164685667,9.966573067763125
735543.8125,25.07469846563506,1016.8940671381864,3.9284962681395688,22.063269049417322,9.975282848066852
735543.8159722222,25.93635612968838,1017.5368736438718,3.9764954089414144,22.89132023206702,9.984282834828688
735543.8194444445,26.50500344669453,1017.9600212339014,4.025496680820712,23.436895913121234,9.994081944859794
735543.8229166667,26.88790003454574,1018.2446944653354,4.071505189311596,23.804147817621708,10.001985957370433
735543.8263888889,27.637794592360947,1018.8138244261277,4.111518447120591,24.53554627795898,10.001800342547005
735543.8298611111,27.910683323592384,1019.0067278254027,4.148515347264833,24.7874140247457,10.023557808599985
735543.8333333334,28.30193754067733,1019.2985536399065,4.188512112673308,25.16399497094778,10.032583160134104
735543.8368055556,28.399424916981758,1019.3648809659455,4.226518317764976,25.251343214629284,10.044278866488048
735543.8402777779,28.999812943874357,1019.8106226227349,4.267515557624172,25.827395365268128,10.062168828286184
735543.84375,29.27154729352328,1020.0241812513058,4.293535889607815,26.100065368693453,10.05421571289659
735543.8472222222,29.513839822877564,1020.2017627799553,4.321533761247078,26.33036265884904,10.06527891187326
735543.8506944445,29.833253649011134,1020.4446540987349,4.353528237013559,26.64282638380447,10.068094862043035
735543.8541666667,29.89916416216775,1020.4962093689333,4.369558634313365,26.708684232973273,10.06680230117943
735543.8576388889,30.108342863840004,1020.6511354989093,4.393546027919696,26.90915773456541,10.074686527668494
735543.8611111111,30.22071362309219,1020.7334415202547,4.40955610888274,27.015894477605165,10.080189396124092
735543.8645833334,30.418930293943895,1020.8812243558718,4.4275534095690245,27.20684384318535,10.086388444938509
735543.8680555556,30.59252782357082,1021.0158578716876,4.454538386949377,27.3792898742861,10.085102338534966
735543.8715277779,30.81880747819768,1021.1881012214767,4.471557477503187,27.60101538551089,10.087895144632236
735543.875,31.023649169146545,1021.3432963195096,4.498534125508591,27.80100865916187,10.091492955864913
735543.8784722222,31.27129122006574,1021.5270521668406,4.508568031975526,28.038849785045574,10.101081832435636
735543.8819444445,31.41476815859073,1021.6373985975898,4.523559542400576,28.180541393457027,10.101698903435153
735543.8854166667,31.336328976114316,1021.5775061182404,4.518595770329091,28.10343661401395,10.100901410209177
735543.8888888889,31.50050052916473,1021.6981945441943,4.517588654503605,28.260133247048902,10.108786585943262
735543.8923611111,31.661420878945798,1021.8201656864329,4.506608083154832,28.417397889146777,10.111794238190976
735543.8958333334,31.71415250486341,1021.8577305727703,4.500598094579995,28.466509224825227,10.115992203359221
735543.8993055556,31.841671315472105,1021.9556244333431,4.484615620465698,28.592474092291674,10.116698745952451
735543.9027777779,31.89375031606618,1021.9967292059822,4.456635303655876,28.645209176455154,10.115502072020035
735543.90625,31.889817855798942,1021.992907602386,4.427643487084826,28.640609161849877,10.116298440536191
735543.9097222222,31.785077801241737,1021.9126515602768,4.391654819332208,28.537594540056677,10.115202073585875
735543.9131944445,31.648388893882142,1021.8091883904987,4.3646361018692446,28.404242814420638,10.112205460594168
735543.9166666667,31.512748082848344,1021.7022876506413,4.3366361072977755,28.267639785571653,10.114795435999369
735543.9201388889,31.471729059859655,1021.6695551126419,4.306637673676933,28.226069989674166,10.115997971313792
735543.9236111111,31.43653732651145,1021.6436495526185,4.282632874006104,28.19256409315526,10.114203443811329
735543.9270833334,31.27562793706714,1021.5258181740966,4.2536405755793725,28.039683071645644,10.105715715930685
735543.9305555556,31.070226583112674,1021.3709763601702,4.232624423039315,27.839956467152934,10.100908563775446
735543.9340277779,30.95239230689358,1021.2835500925623,4.210624780535156,27.72689410595976,10.096208080584685
735543.9375,30.892047022224418,1021.2407829214898,4.184637447358693,27.671008361103922,10.091109903971866
735543.9409722222,30.71535217825454,1021.1067519830522,4.159633898222963,27.49842446103886,10.088305257470537
735543.9444444445,30.488491401697978,1020.9338136181094,4.122654030915081,27.276003352770775,10.085904350771461
735543.9479166667,30.196610373692156,1020.7118880504132,4.0876481356409435,26.99049922161271,10.082505943114436
735543.9513888889,29.974383820828695,1020.5439824401595,4.057637452378647,26.774263738489267,10.078606564461397
735543.9548611111,29.73268081645955,1020.3610487712978,4.037625073603468,26.538549400393574,10.075206479903894
735543.9583333334,29.53976507050275,1020.2155677623106,4.028603530529958,26.35104510768225,10.0720058929807
735543.9618055556,29.437311725307968,1020.1355419617921,4.021599393725061,26.2486815831685,10.07419609116467
735543.9652777779,29.36375582441363,1020.0820914152882,4.015597227902443,26.17931863444714,10.070206847587135
735543.96875,29.377173747738023,1020.0949748504491,4.010596629425932,26.19516904670658,10.066507157949102
735543.9722222222,29.32413942469592,1020.0560729413684,4.005596307979219,26.14469463674969,10.064104488699591
735543.9756944445,29.115008078214128,1019.8966881490041,4.000595983746183,25.939770477291145,10.063401263811421
735543.9791666667,29.037135122644585,1019.8398985178627,3.9955956595131465,25.86602793397368,10.059506788333296
735543.9826388889,28.681307077436603,1019.5694538116978,3.9885986872524817,25.518283520063502,10.057603184055488
735543.9861111111,28.628000256943878,1019.5275787855173,3.9806021440913484,25.46470080749328,10.059496392952218
735543.9895833334,28.573300329638027,1019.4861759350459,3.9735997957807188,25.411497578368248,10.059000917089927
735543.9930555556,28.90961371698171,1019.7421461660064,3.965601111188207,25.74071629694153,10.059798584533352
735543.9965277779,29.246605627837017,1019.9968658587117,3.958598888162956,26.068840746930963,10.063593522823338
735544.0,29.220202091484953,1019.9798337255266,3.8657661836064885,26.046544132260653,10.058709443147475
735544.0034722222,29.20961965375199,1019.9550462002891,3.8126856910103992,26.01945048499326,10.081856780374775
735544.0069444445,29.42518167840997,1020.1222986493565,3.7147631639386156,26.23431288309333,10.077807371942951
735544.0104166667,29.360143595348262,1020.0678949805475,3.7125904229650795,26.16552011226175,10.084388560736977
735544.0138888889,29.31983717013228,1020.0340563922124,3.710590293339041,26.122970907367662,10.088592992683665
735544.0173611111,29.651741029549704,1020.2982992442116,3.707592629736865,26.45976176329833,10.074227231432603
735544.0208333334,29.332076184643366,1020.0572420863989,3.6197477152122652,26.14936923190873,10.068710047418158
735544.0243055556,29.04778076572946,1019.8510631392872,3.6175904804352506,25.88137202821478,10.052927838916736
735544.0277777779,28.702925412720642,1019.5948349779101,3.6145920479526024,25.550162263681656,10.042617480579297
735544.03125,28.235667640196446,1019.2413790327383,3.6095965555143654,25.09517408426854,10.038607679194103
735544.0347222222,27.821118972193716,1018.9276818968195,3.4728411652726177,24.692047781946012,10.035405937722647
735544.0381944445,27.311722412036694,1018.546682419883,3.4695923284966774,24.200680108560736,10.026915220595658
735544.0416666667,27.09951529237755,1018.3902692318384,3.467590408211974,23.998348275544693,10.020311390577774
735544.0451388889,26.58361774036498,1018.0020454770732,3.4645919396180327,23.49863084825532,10.01700548140592
735544.0486111111,26.395742948359324,1017.8603661664257,3.4615926076135786,23.316342456165472,10.016800376739456
735544.0520833334,26.037612125133293,1017.5911901445495,3.3268325746145195,22.970629510074826,10.014304548483201
735544.0555555556,25.75407721292108,1017.3804695145782,3.325588711101883,22.69887654396699,10.009807895610647
735544.0590277779,25.46879203030268,1017.1690572096819,3.32359033598893,22.42596112829811,10.004908279694616
735544.0625,25.292097638462863,1017.0393478501545,3.3205926937938353,22.258220522267774,10.000009370877757
735544.0659722222,25.145770307246174,1016.9296027396753,3.1888309094582583,22.117759477214296,9.998902032941139
735544.0694444445,24.75444860060586,1016.6392183999901,3.187588739803439,21.743268552309214,9.994008738080328
735544.0729166667,24.503830210225395,1016.4544172231182,3.1855903933919243,21.504709503082527,9.989407904801425
735544.0763888889,24.130956912716837,1016.1777577318394,3.183590263832718,21.148189858913035,9.986005622428664
735544.0798611111,24.02833175677604,1016.1010433485096,3.004922812323226,21.050382750586955,9.984802251547274
735544.0833333334,23.78974276394035,1015.9249194585383,3.0045869565217393,20.82321205258986,9.98180543605
735544.0868055556,23.494675677260787,1015.7038862993134,3.003588703691859,20.53929619631395,9.983796505659761
735544.0902777779,23.38135010633938,1015.6235347567945,3.0035869565217395,20.434675469833604,9.976911608263203
735544.09375,22.97147196571065,1015.3197795160893,3.0025888615713425,20.043646017424635,9.975502667069444
735544.0972222222,22.897175571366674,1015.265698664294,3.000590638025247,19.973627748171722,9.973703313353155
735544.1006944445,22.674595742702877,1015.1015917812156,2.999588732426886,19.76227578152903,9.971903196629263
735544.1041666667,22.513655172434305,1014.983701562696,2.9975903786388183,19.61006025200384,9.969603935434641
735544.1076388889,22.175936442280534,1014.7354091003158,2.996588602800676,19.290127138515466,9.96660493883681
735544.1111111111,22.13035430675406,1014.7001652251323,2.852856080276659,19.245881858475453,9.96829682284456
735544.1145833334,21.85074535337091,1014.4948710340074,2.8515887611618527,18.981278229630007,9.966103970208248
735544.1180555556,21.39876683903838,1014.162279003299,2.8515869565217393,18.553145327563886,9.96490208775228
735544.1215277779,21.334177047999464,1014.1149783890843,2.8505886315021725,18.4922010013201,9.964500669992173
735544.125,20.92304146783586,1013.8136727082704,2.849588854163457,18.10403780309993,9.962803225990921
735544.1284722222,20.82478902908236,1013.741431636335,2.6759059637959925,18.011967753825253,9.96150238338768
735544.1319444445,20.3786400928812,1013.4152775905072,2.677583419531493,17.59184400589829,9.959803006441708
735544.1354166667,20.122425904058407,1013.227918758889,2.6775869565217394,17.35061041697675,9.9598
735544.1388888889,19.798291370466323,1012.9911880841577,2.6775869565217394,17.045999363356533,9.959700163886891
735544.1423611111,19.58345967273961,1012.834790958776,2.6775869565217394,16.844574728097268,9.959200930770235
735544.1458333334,19.326661636521152,1012.6486346442429,2.6765887537518305,16.604531514944828,9.957702695845137
735544.1493055556,18.95206927522653,1012.3756731230704,2.6765869565217395,16.253408598076415,9.959097574616262
735544.1527777779,18.662981794441755,1012.166548522215,2.6755886240921454,15.984048909953344,9.95780216784153
735544.15625,18.379396155395842,1011.9613878828347,2.675586956521739,15.719899408600979,9.957300945133612
735544.1597222222,18.149609369408658,1011.7956025624201,2.674588782486857,15.506389660956186,9.956501460772095
735544.1631944445,17.741609064687946,1011.5012188255133,2.5318387964687785,15.127867111691877,9.955002641677767
735544.1666666667,17.411210187887505,1011.2635030421575,2.533583563910986,14.821818899814645,9.954500848152689
